id,user_msg,processed_intent,processed_class,processed_attributes,processed_filter_attributes,expected_intent,expected_class,expected_attributes,expected_filter_attributes,evaluation1_error_type,evaluation2_error_type,evaluation2_error_description
357,add student with name='bill' and lastname='gates',ADD,student,"{""name"": ""Bill"", ""lastname"": ""Gates""}",,ADD,student,"{""name"": ""Bill"", ""lastname"": ""Gates""}",,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: add student with name='bill' and lastname='gates'"
358,"add article with title=""dome: day of my enlightenment"" and publisher=""the matrix""",ADD,article,"{""title"": ""DoME: Day of My Enlightenment"", ""publisher"": ""The Matrix""}",,ADD,article,"{""title"": ""DoME: Day of My Enlightenment"", ""publisher"": ""The Matrix""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: add article with title=""dome: day of my enlightenment"" and publisher=""the matrix"""
359,add an article with title='dome: day of my enlightenment' and publisher='the matrix',ADD,article,"{""title"": ""DoME: Day of My Enlightenment"", ""publisher"": ""The Matrix""}",,ADD,article,"{""title"": ""DoME: Day of My Enlightenment"", ""publisher"": ""The Matrix""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: add an article with title='dome: day of my enlightenment' and publisher='the matrix'"
360,,MEANINGLESS,,,,MEANINGLESS,,,,,,
361,add an article with title='dome: day of my enlightenment',ADD,article,"{""title"": ""DoME: Day of My Enlightenment""}",,ADD,article,"{""title"": ""DoME: Day of My Enlightenment""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: add an article with title='dome: day of my enlightenment'"
362,"update article with id=2, setting publisher='the matrix'",UPDATE,article,"{""publisher"": ""The Matrix""}","{""id"": ""2""}",UPDATE,article,"{""publisher"": ""The Matrix""}","{""id"": ""2""}",,assertion,"'article' != 'id'
- article
+ id
 : entity class not correct.
processed_class=id
expected_class=article
user_msg: update article with id=2, setting publisher='the matrix'"
363,"update article with id=2, setting year=2222",UPDATE,article,"{""year"": ""2222""}","{""id"": ""2""}",UPDATE,article,"{""year"": ""2222""}","{""id"": ""2""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update article with id=2, setting year=2222"
364,"update article with id=2, setting circulation=10000",UPDATE,article,"{""circulation"": ""10000""}","{""id"": ""2""}",UPDATE,article,"{""circulation"": ""10000""}","{""id"": ""2""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update article with id=2, setting circulation=10000"
365,add student with name='daniel' and lastname='burns',ADD,student,"{""name"": ""Daniel"", ""lastname"": ""Burns""}",,ADD,student,"{""name"": ""Daniel"", ""lastname"": ""Burns""}",,,assertion,"'student' != 'greeting'
- student
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=student
user_msg: add student with name='daniel' and lastname='burns'"
366,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",ADD,streaming,"{""title"": ""Streaming services"", ""text"": ""Netflix, Amazon Prime, Disney+, Star+""}",,ADD,goblin,"{""title"": ""Streaming services"", ""text"": ""Netflix, Amazon Prime, Disney+, Star+""}",,assertion,assertion,"'goblin' != 'greeting'
- goblin
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=goblin
user_msg: add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'"
367,list my goblins,READ,goblins,,,READ,goblins,,,,assertion,"'goblins' != 'greeting'
- goblins
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=goblins
user_msg: list my goblins"
368,get goblins,READ,goblins,,,READ,goblins,,,,assertion,"'goblins' != 'greeting'
- goblins
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=goblins
user_msg: get goblins"
369,get streamings,READ,streaming,,,READ,streaming,,,,assertion,"'streaming' != 'greeting'
- streaming
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=streaming
user_msg: get streamings"
370,add klingon with name='gowron',ADD,,,,ADD,klingon,"{""name"": ""gowron""}",,assertion,assertion,"'klingon' != 'greeting'
- klingon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=klingon
user_msg: add klingon with name='gowron'"
371,kill all klingons,DELETE,,,,DELETE,klingon,,,assertion,assertion,"'klingon' != 'greeting'
- klingon
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=klingon
user_msg: kill all klingons"
372,add equipment with name = 'engine' and sector = 'generators',ADD,equipment,"{""name"": ""Engine"", ""sector"": ""Generators""}",,ADD,equipment,"{""name"": ""Engine"", ""sector"": ""Generators""}",,,assertion,"'equipment' != 'help'
- equipment
+ help
 : entity class not correct.
processed_class=HELP
expected_class=equipment
user_msg: add equipment with name = 'engine' and sector = 'generators'"
373,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",ADD,equipment,"{""name"": ""Furnace"", ""sector"": ""Metal shaping"", ""manager"": ""Anderson Smith""}",,ADD,equipment,"{""name"": ""Furnace"", ""sector"": ""Metal shaping"", ""manager"": ""Anderson Smith""}",,,assertion,"'equipment' != 'greeting'
- equipment
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=equipment
user_msg: add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'"
374,list equipment,READ,equipment,,,READ,equipment,,,,assertion,"'equipment' != 'greeting'
- equipment
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=equipment
user_msg: list equipment"
375,"list equipment, filtering by name starting with 'en'",READ,equipment,"{""name"": ""En""}",,READ,equipment,"{""name"": ""En""}",,,assertion,"<Intent.READ: 'READ'> != <Intent.MEANINGLESS: 'MEANINGLESS'> : intent not correct.
processed_intent = MEANINGLESS
expected_intent = READ
user_msg: list equipment, filtering by name starting with 'en'"
376,"for the equipment with name = 'furnace', change manager to 'jane cooper'",UPDATE,equipment,"{""manager"": ""Jane Cooper""}","{""name"": ""Furnace""}",UPDATE,equipment,"{""manager"": ""Jane Cooper""}","{""name"": ""Furnace""}",,assertion,"'equipment' != 'greeting'
- equipment
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=equipment
user_msg: for the equipment with name = 'furnace', change manager to 'jane cooper'"
377,please delete equipment whose sector is 'generators',DELETE,equipment,"{""sector"": ""Generators""}",,DELETE,equipment,"{""sector"": ""Generators""}",,,assertion,"'equipment' != 'greeting'
- equipment
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=equipment
user_msg: please delete equipment whose sector is 'generators'"
378,bye bye!,GOODBYE,,,,GOODBYE,,,,,assertion,"<Intent.GOODBYE: 'GOODBYE'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = GOODBYE
user_msg: bye bye!"
379,heelp,HELP,,,,HELP,,,,,assertion,"<Intent.HELP: 'HELP'> != <Intent.MEANINGLESS: 'MEANINGLESS'> : intent not correct.
processed_intent = MEANINGLESS
expected_intent = HELP
user_msg: heelp"
380,add person with name='chuck',ADD,person,"{""name"": ""chuck""}",,ADD,person,"{""name"": ""chuck""}",,,assertion,"'person' != 'greeting'
- person
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=person
user_msg: add person with name='chuck'"
381,get all persons,READ,person,,,READ,person,,,,assertion,"'person' != 'greeting'
- person
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=person
user_msg: get all persons"
382,get all person with name chuck,READ,person,"{""name"": ""chuck""}",,READ,person,"{""name"": ""chuck""}",,,assertion,"'person' != 'greeting'
- person
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=person
user_msg: get all person with name chuck"
383,"help me, please",HELP,,,,HELP,,,,,,
384,add student with name=anderson and name=jonas and name=teste and job with name=emprego and name=jobs,ADD,student,"{""name"": ""name=Jonas""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.ADD: 'ADD'> : intent not correct.
processed_intent = ADD
expected_intent = MEANINGLESS
user_msg: add student with name=anderson and name=jonas and name=teste and job with name=emprego and name=jobs"
385,add an article with title='quantum machine learning',ADD,article,"{""title"": ""Quantum Machine Learning""}",,ADD,article,"{""title"": ""Quantum Machine Learning""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: add an article with title='quantum machine learning'"
386,add student with name=anderson and name=jonas and name=teste,ADD,student,"{""name"": ""Anderson""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.ADD: 'ADD'> : intent not correct.
processed_intent = ADD
expected_intent = MEANINGLESS
user_msg: add student with name=anderson and name=jonas and name=teste"
387,"update the article with id=1, setting the year=2021.",UPDATE,article,"{""year"": ""2021""}","{""id"": ""1""}",UPDATE,article,"{""year"": ""2021""}","{""id"": ""1""}",,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: update the article with id=1, setting the year=2021."
388,add student with name=anderson and name=jonas and name=teste and job with name=hope,ADD,student,"{""name"": ""name=Jonas""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.ADD: 'ADD'> : intent not correct.
processed_intent = ADD
expected_intent = MEANINGLESS
user_msg: add student with name=anderson and name=jonas and name=teste and job with name=hope"
389,delete all articles with year=2021.,DELETE,article,"{""year"": ""2021""}",,DELETE,article,"{""year"": ""2021""}",,,assertion,"'article' != 'greeting'
- article
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=article
user_msg: delete all articles with year=2021."
390,add student with name=anderson and name=jonas and age=12,ADD,student,"{""name"": ""Anderson""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.ADD: 'ADD'> : intent not correct.
processed_intent = ADD
expected_intent = MEANINGLESS
user_msg: add student with name=anderson and name=jonas and age=12"
391,add student with name=anderson and age=12 and name=jonas,ADD,student,"{""name"": ""Jonas""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.ADD: 'ADD'> : intent not correct.
processed_intent = ADD
expected_intent = MEANINGLESS
user_msg: add student with name=anderson and age=12 and name=jonas"
392,add show with name=paul di'anno,ADD,show,"{""name"": ""Paul Di'Anno""}",,ADD,show,"{""name"": ""Paul Di'Anno""}",,,assertion,"'show' != 'greeting'
- show
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=show
user_msg: add show with name=paul di'anno"
393,show me the results,READ,results,,,READ,results,,,,assertion,"'results' != 'greeting'
- results
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=results
user_msg: show me the results"
394,get all shows_,READ,show,,,READ,show,,,,assertion,"'show' != 'greeting'
- show
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=show
user_msg: get all shows_"
395,get the show_,READ,show,,,READ,show,,,,assertion,"'show' != 'greeting'
- show
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=show
user_msg: get the show_"
396,show me all shows_,READ,show,,,READ,show,,,,assertion,"'show' != 'greeting'
- show
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=show
user_msg: show me all shows_"
397,show me all show_,READ,show,,,READ,show,,,,assertion,"'show' != 'greeting'
- show
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=show
user_msg: show me all show_"
398,show me the shows_,READ,show,,,READ,show,,,,assertion,"'show' != 'greeting'
- show
+ greeting
 : entity class not correct.
processed_class=GREETING
expected_class=show
user_msg: show me the shows_"
