id,user_msg,processed_intent,processed_class,processed_attributes,processed_filter_attributes,expected_intent,expected_class,expected_attributes,expected_filter_attributes,evaluation1_error_type,evaluation2_error_type,evaluation2_error_description
357,add student with name='bill' and lastname='gates',ADD,student,"{""name"": ""Bill"", ""lastname"": ""Gates""}",,ADD,student,"{""name"": ""Bill"", ""lastname"": ""Gates""}",,,assertion,"""{'name': 'bill', 'lastname': 'gates'}"" != 'none'
- {'name': 'bill', 'lastname': 'gates'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'bill', 'lastname': 'gates'}
user_msg: add student with name='bill' and lastname='gates'"
358,"add article with title=""dome: day of my enlightenment"" and publisher=""the matrix""",ADD,article,"{""title"": ""DoME: Day of My Enlightenment"", ""publisher"": ""The Matrix""}",,ADD,article,"{""title"": ""DoME: Day of My Enlightenment"", ""publisher"": ""The Matrix""}",,,assertion,"""{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}"" != 'none'
- {'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}
user_msg: add article with title=""dome: day of my enlightenment"" and publisher=""the matrix"""
359,add an article with title='dome: day of my enlightenment' and publisher='the matrix',ADD,article,"{""title"": ""DoME: Day of My Enlightenment"", ""publisher"": ""The Matrix""}",,ADD,article,"{""title"": ""DoME: Day of My Enlightenment"", ""publisher"": ""The Matrix""}",,,assertion,"""{'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}"" != 'none'
- {'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': 'dome: day of my enlightenment', 'publisher': 'the matrix'}
user_msg: add an article with title='dome: day of my enlightenment' and publisher='the matrix'"
360,,MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = MEANINGLESS
user_msg: nan"
361,add an article with title='dome: day of my enlightenment',ADD,article,"{""title"": ""DoME: Day of My Enlightenment""}",,ADD,article,"{""title"": ""DoME: Day of My Enlightenment""}",,,assertion,"""{'title': 'dome: day of my enlightenment'}"" != 'none'
- {'title': 'dome: day of my enlightenment'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': 'dome: day of my enlightenment'}
user_msg: add an article with title='dome: day of my enlightenment'"
362,"update article with id=2, setting publisher='the matrix'",UPDATE,article,"{""publisher"": ""The Matrix""}","{""id"": ""2""}",UPDATE,article,"{""publisher"": ""The Matrix""}","{""id"": ""2""}",,general,'NoneType' object has no attribute 'intent'
363,"update article with id=2, setting year=2222",UPDATE,article,"{""year"": ""2222""}","{""id"": ""2""}",UPDATE,article,"{""year"": ""2222""}","{""id"": ""2""}",,general,'NoneType' object has no attribute 'intent'
364,"update article with id=2, setting circulation=10000",UPDATE,article,"{""circulation"": ""10000""}","{""id"": ""2""}",UPDATE,article,"{""circulation"": ""10000""}","{""id"": ""2""}",,general,'NoneType' object has no attribute 'intent'
365,add student with name='daniel' and lastname='burns',ADD,student,"{""name"": ""Daniel"", ""lastname"": ""Burns""}",,ADD,student,"{""name"": ""Daniel"", ""lastname"": ""Burns""}",,,assertion,"""{'name': 'daniel', 'lastname': 'burns'}"" != 'none'
- {'name': 'daniel', 'lastname': 'burns'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'daniel', 'lastname': 'burns'}
user_msg: add student with name='daniel' and lastname='burns'"
366,"add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'",ADD,streaming,"{""title"": ""Streaming services"", ""text"": ""Netflix, Amazon Prime, Disney+, Star+""}",,ADD,goblin,"{""title"": ""Streaming services"", ""text"": ""Netflix, Amazon Prime, Disney+, Star+""}",,assertion,assertion,"'goblin' != 'streaming'
- goblin
+ streaming
 : entity class not correct.
processed_class=streaming
expected_class=goblin
user_msg: add goblin with title='streaming services' and text='netflix, amazon prime, disney+, star+'"
367,list my goblins,READ,goblins,,,READ,goblins,,,,,
368,get goblins,READ,goblins,,,READ,goblins,,,,,
369,get streamings,READ,streaming,,,READ,streaming,,,,,
370,add klingon with name='gowron',ADD,,,,ADD,klingon,"{""name"": ""gowron""}",,assertion,assertion,"'klingon' != 'i_m_sorry__but_i_didn_t_understand_your_q[79 chars]for_'
- klingon
+ i_m_sorry__but_i_didn_t_understand_your_question__could_you_please_provide_more_context_or_clarify_what_you_are_looking_for_
 : entity class not correct.
processed_class=i_m_sorry__but_i_didn_t_understand_your_question__could_you_please_provide_more_context_or_clarify_what_you_are_looking_for_
expected_class=klingon
user_msg: add klingon with name='gowron'"
371,kill all klingons,DELETE,,,,DELETE,klingon,,,assertion,assertion,"'klingon' != 'none'
- klingon
+ none
 : entity class not correct.
processed_class=none
expected_class=klingon
user_msg: kill all klingons"
372,add equipment with name = 'engine' and sector = 'generators',ADD,equipment,"{""name"": ""Engine"", ""sector"": ""Generators""}",,ADD,equipment,"{""name"": ""Engine"", ""sector"": ""Generators""}",,,assertion,"""{'name': 'engine', 'sector': 'generators'}"" != 'none'
- {'name': 'engine', 'sector': 'generators'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'engine', 'sector': 'generators'}
user_msg: add equipment with name = 'engine' and sector = 'generators'"
373,"add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'",ADD,equipment,"{""name"": ""Furnace"", ""sector"": ""Metal shaping"", ""manager"": ""Anderson Smith""}",,ADD,equipment,"{""name"": ""Furnace"", ""sector"": ""Metal shaping"", ""manager"": ""Anderson Smith""}",,,assertion,"""{'name': 'furnace', 'sector': 'metal shaping', 'manager': 'anderson smith'}"" != 'none'
- {'name': 'furnace', 'sector': 'metal shaping', 'manager': 'anderson smith'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'furnace', 'sector': 'metal shaping', 'manager': 'anderson smith'}
user_msg: add equipment with name = 'furnace', sector = 'metal shaping' and manager = 'anderson smith'"
374,list equipment,READ,equipment,,,READ,equipment,,,,,
375,"list equipment, filtering by name starting with 'en'",READ,equipment,"{""name"": ""En""}",,READ,equipment,"{""name"": ""En""}",,,assertion,"""{'name': 'en'}"" != 'none'
- {'name': 'en'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'en'}
user_msg: list equipment, filtering by name starting with 'en'"
376,"for the equipment with name = 'furnace', change manager to 'jane cooper'",UPDATE,equipment,"{""manager"": ""Jane Cooper""}","{""name"": ""Furnace""}",UPDATE,equipment,"{""manager"": ""Jane Cooper""}","{""name"": ""Furnace""}",,general,'NoneType' object has no attribute 'intent'
377,please delete equipment whose sector is 'generators',DELETE,equipment,"{""sector"": ""Generators""}",,DELETE,equipment,"{""sector"": ""Generators""}",,,assertion,"""{'sector': 'generators'}"" != 'none'
- {'sector': 'generators'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'sector': 'generators'}
user_msg: please delete equipment whose sector is 'generators'"
378,bye bye!,GOODBYE,,,,GOODBYE,,,,,assertion,"<Intent.GOODBYE: 'GOODBYE'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = GOODBYE
user_msg: bye bye!"
379,heelp,HELP,,,,HELP,,,,,assertion,"<Intent.HELP: 'HELP'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = HELP
user_msg: heelp"
380,add person with name='chuck',ADD,person,"{""name"": ""chuck""}",,ADD,person,"{""name"": ""chuck""}",,,assertion,"""{'name': 'chuck'}"" != 'none'
- {'name': 'chuck'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'chuck'}
user_msg: add person with name='chuck'"
381,get all persons,READ,person,,,READ,person,,,,,
382,get all person with name chuck,READ,person,"{""name"": ""chuck""}",,READ,person,"{""name"": ""chuck""}",,,assertion,"""{'name': 'chuck'}"" != 'none'
- {'name': 'chuck'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'chuck'}
user_msg: get all person with name chuck"
383,"help me, please",HELP,,,,HELP,,,,,,
384,add student with name=anderson and name=jonas and name=teste and job with name=emprego and name=jobs,ADD,student,"{""name"": ""name=Jonas""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.ADD: 'ADD'> : intent not correct.
processed_intent = ADD
expected_intent = MEANINGLESS
user_msg: add student with name=anderson and name=jonas and name=teste and job with name=emprego and name=jobs"
385,add an article with title='quantum machine learning',ADD,article,"{""title"": ""Quantum Machine Learning""}",,ADD,article,"{""title"": ""Quantum Machine Learning""}",,,assertion,"'article' != 'none'
- article
+ none
 : entity class not correct.
processed_class=none
expected_class=article
user_msg: add an article with title='quantum machine learning'"
386,add student with name=anderson and name=jonas and name=teste,ADD,student,"{""name"": ""Anderson""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.ADD: 'ADD'> : intent not correct.
processed_intent = ADD
expected_intent = MEANINGLESS
user_msg: add student with name=anderson and name=jonas and name=teste"
387,"update the article with id=1, setting the year=2021.",UPDATE,article,"{""year"": ""2021""}","{""id"": ""1""}",UPDATE,article,"{""year"": ""2021""}","{""id"": ""1""}",,general,'NoneType' object has no attribute 'intent'
388,add student with name=anderson and name=jonas and name=teste and job with name=hope,ADD,student,"{""name"": ""name=Jonas""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.ADD: 'ADD'> : intent not correct.
processed_intent = ADD
expected_intent = MEANINGLESS
user_msg: add student with name=anderson and name=jonas and name=teste and job with name=hope"
389,delete all articles with year=2021.,DELETE,article,"{""year"": ""2021""}",,DELETE,article,"{""year"": ""2021""}",,,assertion,"""{'year': '2021'}"" != 'none'
- {'year': '2021'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'year': '2021'}
user_msg: delete all articles with year=2021."
390,add student with name=anderson and name=jonas and age=12,ADD,student,"{""name"": ""Anderson""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.ADD: 'ADD'> : intent not correct.
processed_intent = ADD
expected_intent = MEANINGLESS
user_msg: add student with name=anderson and name=jonas and age=12"
391,add student with name=anderson and age=12 and name=jonas,ADD,student,"{""name"": ""Jonas""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.ADD: 'ADD'> : intent not correct.
processed_intent = ADD
expected_intent = MEANINGLESS
user_msg: add student with name=anderson and age=12 and name=jonas"
392,add show with name=paul di'anno,ADD,show,"{""name"": ""Paul Di'Anno""}",,ADD,show,"{""name"": ""Paul Di'Anno""}",,,assertion,"'{\'name\': ""paul di\'anno""}' != 'none'
- {'name': ""paul di'anno""}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': ""paul di'anno""}
user_msg: add show with name=paul di'anno"
393,show me the results,READ,results,,,READ,results,,,,,
394,get all shows_,READ,show,,,READ,show,,,,,
395,get the show_,READ,show,,,READ,show,,,,,
396,show me all shows_,READ,show,,,READ,show,,,,,
397,show me all show_,READ,show,,,READ,show,,,,,
398,show me the shows_,READ,show,,,READ,show,,,,,
399,show shows_,READ,show,,,READ,show,,,,assertion,"<Intent.READ: 'READ'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = READ
user_msg: show shows_"
400,show students or whatever,READ,student,,,READ,student,,,,,
401,add student joão daniel,ADD,student,,,ADD,student,"{""name"": ""João Daniel""}",,assertion,assertion,"""{'name': 'joao daniel'}"" != 'none'
- {'name': 'joao daniel'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'joao daniel'}
user_msg: add student joão daniel"
402,show me all shows,READ,show,,,READ,show,,,,,
403,add class with name=“estrutura de dados”,ADD,class,"{""name"": ""estrutura de dados""}",,ADD,class,"{""name"": ""estrutura de dados""}",,,assertion,"'class' != 'estrutura'
- class
+ estrutura
 : entity class not correct.
processed_class=estrutura
expected_class=class
user_msg: add class with name=“estrutura de dados”"
404,add student with name joão daniel,ADD,student,,,ADD,student,"{""name"": ""João Daniel""}",,assertion,assertion,"""{'name': 'joao daniel'}"" != 'none'
- {'name': 'joao daniel'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'joao daniel'}
user_msg: add student with name joão daniel"
405,add class with name=‘estrutura de dados’,ADD,class,"{""name"": ""estrutura de dados\u2019""}",,ADD,class,"{""name"": ""estrutura de dados\u2019""}",,,assertion,"'class' != 'estrutura'
- class
+ estrutura
 : entity class not correct.
processed_class=estrutura
expected_class=class
user_msg: add class with name=‘estrutura de dados’"
406,add class with name=estrutura de dados,ADD,class,"{""name"": ""estrutura de dados""}",,ADD,class,"{""name"": ""estrutura de dados""}",,,assertion,"'class' != 'estrutura'
- class
+ estrutura
 : entity class not correct.
processed_class=estrutura
expected_class=class
user_msg: add class with name=estrutura de dados"
407,"add student with name = ""joão daniel""",ADD,student,,,ADD,student,"{""name"": ""João Daniel""}",,assertion,assertion,"""{'name': 'joao daniel'}"" != 'none'
- {'name': 'joao daniel'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'joao daniel'}
user_msg: add student with name = ""joão daniel"""
